time,temp_f,cloud,humidity,wind_speed,wind_dir,pressure_hpa,uv_index,wind_u,wind_v,dewpoint_f
2026-04-04 17:53:00,82.0,0.75,0.5851,17.261699999999998,80.0,1021.1,0.0,-16.99945599017083,-2.9974627484332523,66.0231901321609
2026-04-04 18:53:00,82.0,0.75,0.6057,18.41248,100.0,1020.4,0.0,-18.132753056182217,3.1972935983288004,67.02295246839728
2026-04-04 19:53:00,82.0,0.75,0.6057,13.809359999999998,70.0,1019.9,0.0,-12.97655368977609,-4.723079286435757,67.02295246839728
2026-04-04 20:53:00,81.0,0.75,0.6256,13.809359999999998,80.0,1019.5,0.0,-13.599564792136665,-2.3979701987466018,67.01751679431482
2026-04-04 21:53:00,80.0,0.75,0.6463,14.96014,60.0,1019.3,0.0,-12.955861284171732,-7.480070000000002,67.01475303305693
2026-04-04 22:53:00,77.0,0.45,0.7383,16.11092,70.0,1019.4,0.0,-15.139312638072106,-5.5102591675083845,68.01082697931886
2026-04-04 23:53:00,77.0,0.45,0.7383,16.11092,80.0,1019.2,0.0,-15.866158924159445,-2.7976318985377024,68.01082697931886
2026-04-05 00:53:00,76.0,0.75,0.7898000000000001,13.809359999999998,90.0,1019.6,0.0,-13.809359999999998,-8.455794261136745e-16,69.00839488518382
2026-04-05 01:53:00,77.0,0.45,0.7641,18.41248,90.0,1020.1,0.0,-18.41248,-1.1274392348182328e-15,69.01163991483475
2026-04-05 02:53:00,77.0,0.45,0.7641,18.41248,130.0,1020.4,0.0,-14.10477798803932,11.83531400760121,69.01163991483475
2026-04-05 03:53:00,74.0,0.45,0.8443,14.96014,110.0,1020.2,0.0,-14.0579331639241,5.1166692269720695,69.00630263102576
2026-04-05 04:53:00,74.0,0.45,0.8443,11.5078,100.0,1020.1,0.0,-11.332970660113888,1.9983084989555004,69.00630263102576
2026-04-05 05:53:00,73.0,0.45,0.9034,8.05546,90.0,1019.4,0.0,-8.05546,-4.932546652329769e-16,70.00253070535122
2026-04-05 06:53:00,74.0,0.2,0.8443,11.5078,90.0,1018.5,0.0,-11.5078,-7.046495217613957e-16,69.00630263102576
2026-04-05 07:53:00,74.0,0.2,0.8443,9.20624,90.0,1018.3,0.0,-9.20624,-5.637196174091164e-16,69.00630263102576
2026-04-05 08:53:00,74.0,0.2,0.8443,9.20624,100.0,1018.3,0.0,-9.066376528091109,1.5986467991644002,69.00630263102576
2026-04-05 09:53:00,74.0,0.75,0.8443,8.05546,100.0,1018.3,0.0,-7.933079462079721,1.3988159492688503,69.00630263102576
2026-04-05 10:53:00,74.0,0.45,0.8443,12.65858,100.0,1018.5,0.0,-12.466267726125276,2.1981393488510506,69.00630263102576
2026-04-05 11:53:00,74.0,0.75,0.8736,16.11092,80.0,1019.0,0.0,-15.866158924159445,-2.7976318985377024,70.00448032981723
2026-04-05 12:53:00,76.0,0.75,0.8454999999999999,10.35702,110.0,1019.1,0.0,-9.732415267332067,3.5423094648268174,71.00659079120126
2026-04-05 13:53:00,78.0,0.75,0.7648999999999999,14.96014,90.0,1019.2,0.0,-14.96014,-9.160443782898142e-16,70.00944776519825
2026-04-05 14:53:00,79.0,0.75,0.7154,17.261699999999998,80.0,1019.4,0.0,-16.99945599017083,-2.9974627484332523,69.01504198286995
2026-04-05 15:53:00,80.0,0.75,0.669,13.809359999999998,90.0,1019.3,0.0,-13.809359999999998,-8.455794261136745e-16,68.0163516261205
2026-04-05 16:53:00,81.0,0.75,0.6476000000000001,17.261699999999998,110.0,1019.1,0.0,-16.220692112220114,5.903849108044695,68.02034149819461
